round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,flatten_layer,kernel_size,last_activation,losses,lr,optimizer,shapes
10,0.6890901710360973,0.5756791830062866,0.6201576817650565,0.65335554,<function relu at 0x1370a5d90>,64,0.25,10,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
10,0.6895914910527435,0.5523932576179504,0.6236610057878944,0.6627842,<function relu at 0x1370a5d90>,64,0.25,10,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.7227565489256367,0.5498059391975403,0.5436432077629462,0.72157514,<function relu at 0x1370a5d90>,64,0.25,10,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
10,0.7511806364663977,0.5588615536689758,0.5174546273661798,0.7515252,<function relu at 0x1370a5d90>,64,0.25,10,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.7070830953229137,0.5562742352485657,0.5758024731809009,0.7199113,<function relu at 0x1370a5d90>,64,0.25,10,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
10,0.697342782171701,0.5963777303695679,0.5825783161738814,0.7088186,<function relu at 0x1370a5d90>,64,0.25,10,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.7898404431296814,0.5433376431465149,0.42034578014266405,0.8130893,<function relu at 0x1370a5d90>,64,0.25,10,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
10,0.8068759054292528,0.5692108869552612,0.41542707391070843,0.8275097,<function relu at 0x1370a5d90>,64,0.25,10,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.7629713315858878,0.5342820286750793,0.515833481774354,0.7559623,<function relu at 0x1370a5d90>,64,0.25,25,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
25,0.743487752270421,0.5588615536689758,0.5166613880753583,0.7542984,<function relu at 0x1370a5d90>,64,0.25,25,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,1.1465601816985462,0.5510995984077454,0.24509560750281884,0.9034942,<function relu at 0x1370a5d90>,64,0.25,25,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
25,1.0536808900506192,0.5342820286750793,0.2634742195845576,0.8912923,<function relu at 0x1370a5d90>,64,0.25,25,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.8185001963708565,0.5588615536689758,0.3667591315504583,0.8574598,<function relu at 0x1370a5d90>,64,0.25,25,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
25,0.8253754144498324,0.5523932576179504,0.35358126921020344,0.8613422,<function relu at 0x1370a5d90>,64,0.25,25,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,1.499224199090553,0.5705045461654663,0.07222364892479584,0.9772601,<function relu at 0x1370a5d90>,64,0.25,25,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
25,1.4052879486286007,0.5692108869552612,0.09802858893879902,0.968386,<function relu at 0x1370a5d90>,64,0.25,25,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6870999024725516,0.5588615536689758,0.6096132391701126,0.6938436,<function relu at 0x1370a5d90>,128,0.0,10,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
10,0.6850053688841372,0.5717982053756714,0.6111669229323905,0.6816417,<function relu at 0x1370a5d90>,128,0.0,10,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.7249018107318015,0.5394566655158997,0.5228551546203647,0.7814753,<function relu at 0x1370a5d90>,128,0.0,10,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
10,0.7253341665166162,0.5666235685348511,0.5193660591155109,0.75374377,<function relu at 0x1370a5d90>,128,0.0,10,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.7012616304577091,0.5381630063056946,0.5592918223099648,0.75318915,<function relu at 0x1370a5d90>,128,0.0,10,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
10,0.7012877054849849,0.5485122799873352,0.5626581888759526,0.7315585,<function relu at 0x1370a5d90>,128,0.0,10,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.7759140259544106,0.5782665014266968,0.4164669965282785,0.84803104,<function relu at 0x1370a5d90>,128,0.0,10,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
10,0.7711521321558243,0.5472186207771301,0.3952109086896999,0.8630061,<function relu at 0x1370a5d90>,128,0.0,10,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.7238431090987824,0.5355756878852844,0.5176724662267692,0.7620632,<function relu at 0x1370a5d90>,128,0.0,25,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
25,0.7252953123845844,0.5485122799873352,0.5092151994118079,0.7859124,<function relu at 0x1370a5d90>,128,0.0,25,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,1.0521272164112847,0.5523932576179504,0.19206372509218228,0.957848,<function relu at 0x1370a5d90>,128,0.0,25,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
25,1.0044217924328394,0.5730918645858765,0.19046235851079837,0.957848,<function relu at 0x1370a5d90>,128,0.0,25,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.7671056549037104,0.5562742352485657,0.3838977073704079,0.8863006,<function relu at 0x1370a5d90>,128,0.0,25,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
25,0.7728956236876307,0.5381630063056946,0.37821623322637093,0.8801997,<function relu at 0x1370a5d90>,128,0.0,25,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,1.3335370864781804,0.5485122799873352,0.05442300426690564,0.99778146,<function relu at 0x1370a5d90>,128,0.0,25,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
25,1.3206278925031463,0.5666235685348511,0.05448642043325548,0.9966722,<function relu at 0x1370a5d90>,128,0.0,25,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6842479257040777,0.5743855237960815,0.6365941186051731,0.63449806,<function relu at 0x1370a5d90>,128,0.25,10,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
10,0.6868270627122955,0.5730918645858765,0.6354469135279663,0.6400444,<function relu at 0x1370a5d90>,128,0.25,10,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.7201534476887825,0.5498059391975403,0.5831233912286531,0.6821963,<function relu at 0x1370a5d90>,128,0.25,10,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
10,0.7110994684896679,0.565329909324646,0.5874778425700123,0.7060455,<function relu at 0x1370a5d90>,128,0.25,10,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6967459428973525,0.5394566655158997,0.6065574300269319,0.6749861,<function relu at 0x1370a5d90>,128,0.25,10,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
10,0.6922233885040875,0.5679172277450562,0.6128477655842909,0.6638935,<function relu at 0x1370a5d90>,128,0.25,10,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.7601262111636059,0.5666235685348511,0.5092189565044737,0.765391,<function relu at 0x1370a5d90>,128,0.25,10,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
10,0.7517327757270339,0.5433376431465149,0.5208412006505648,0.750416,<function relu at 0x1370a5d90>,128,0.25,10,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.7011239217909928,0.5692108869552612,0.5846657983243829,0.69606215,<function relu at 0x1370a5d90>,128,0.25,25,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
25,0.715138314303883,0.5407503247261047,0.5948765566133487,0.6821963,<function relu at 0x1370a5d90>,128,0.25,25,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.8757573705441276,0.545924961566925,0.4009087264901456,0.8236273,<function relu at 0x1370a5d90>,128,0.25,25,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
25,0.8190477268931783,0.5523932576179504,0.4212020010136262,0.8130893,<function relu at 0x1370a5d90>,128,0.25,25,64,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.7412631872554646,0.5485122799873352,0.4679867810695223,0.79478645,<function relu at 0x1370a5d90>,128,0.25,25,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
25,0.7698590061874315,0.5407503247261047,0.4792345112982024,0.78369385,<function relu at 0x1370a5d90>,128,0.25,25,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,1.0747265400892705,0.5549805760383606,0.20887965187058471,0.92789793,<function relu at 0x1370a5d90>,128,0.25,25,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
25,1.0511062389666173,0.5485122799873352,0.21514316200714143,0.921797,<function relu at 0x1370a5d90>,128,0.25,25,128,100,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
