round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shapes
1,106.61163349817826,0.48771020770072937,128.37672267750906,0.5069329,<function relu at 0x1370a5d90>,64,0.0,40,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,59.034169938555046,0.5433376431465149,95.19441848137083,0.5058236,<function relu at 0x1370a5d90>,64,0.0,40,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,73.27654082284708,0.47736093401908875,105.6127069656279,0.505269,<function relu at 0x1370a5d90>,64,0.0,40,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,277.22643979801705,0.5549805760383606,512.0354724953853,0.4963949,<function relu at 0x1370a5d90>,64,0.0,40,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,67.02543934258267,0.5032341480255127,149.41937751791178,0.51136994,<function relu at 0x1370a5d90>,64,0.0,40,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,56.13335871233823,0.5174643993377686,123.64030045241167,0.49417636,<function relu at 0x1370a5d90>,64,0.0,40,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,83.6461934808926,0.54463130235672,95.31339214936403,0.51469773,<function relu at 0x1370a5d90>,64,0.0,40,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,106.78164305693119,0.5562742352485657,297.80943666480346,0.52412647,<function relu at 0x1370a5d90>,64,0.16666666666666666,10,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,116.74872865467145,0.597671389579773,328.4215746142768,0.49750414,<function relu at 0x1370a5d90>,64,0.16666666666666666,10,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,261.1567053949077,0.6015523672103882,591.2154538645985,0.4592346,<function relu at 0x1370a5d90>,64,0.16666666666666666,10,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,55.71493629958929,0.5135834217071533,357.3483192414227,0.50083196,<function relu at 0x1370a5d90>,64,0.16666666666666666,10,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,271.40922185150185,0.5679172277450562,573.9908582673626,0.48973933,<function relu at 0x1370a5d90>,64,0.16666666666666666,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,286.1532727595597,0.5717982053756714,652.1064705999441,0.4980588,<function relu at 0x1370a5d90>,64,0.16666666666666666,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,69.27902446218789,0.5148770809173584,346.27525525085144,0.50804216,<function relu at 0x1370a5d90>,64,0.16666666666666666,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,133.2654735471422,0.41914618015289307,326.33565587674786,0.5130338,<function relu at 0x1370a5d90>,64,0.16666666666666666,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,288.8988132649529,0.5433376431465149,482.73730206397,0.5019412,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,188.37723651802094,0.4695989787578583,496.7737761892614,0.4980588,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,217.88876779020836,0.4786545932292938,514.595213015742,0.4963949,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,91.76106461084521,0.5122897624969482,359.67303055495074,0.5108153,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,190.8289336566012,0.5549805760383606,365.6915115762669,0.509706,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,79.87703038125575,0.5109961032867432,388.75153739493356,0.5135885,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,162.9321368416099,0.5769728422164917,484.9513736836988,0.5013866,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,173.72225275076684,0.5692108869552612,426.29764984689416,0.48973933,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,185.384052232197,0.5692108869552612,468.4862732762968,0.5036051,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,153.77762190706517,0.5510995984077454,430.2404601339889,0.5108153,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,144.60091337596307,0.5575678944587708,508.9901071084055,0.49694952,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,261.2025576612465,0.42043983936309814,394.57665111776595,0.5174709,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,197.65324763092002,0.5148770809173584,397.01896093689066,0.509706,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,89.03554886278792,0.4954721927642822,409.3169928205324,0.50637823,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,122.36764747451842,0.5329883694648743,450.67123402084036,0.52634495,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,118.8971819365626,0.5562742352485657,373.59049111978254,0.50804216,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,155.40623195791306,0.561448872089386,623.786891046525,0.50804216,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,95.78110513280002,0.5148770809173584,404.4538829462831,0.5019412,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,136.30883094225015,0.527813732624054,504.93796125042786,0.5196894,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,64.17104309496565,0.4864165484905243,408.79275392520714,0.50471437,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,165.585403363424,0.5666235685348511,460.4316183673099,0.52412647,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,164.56430786053855,0.598965048789978,529.0453629327098,0.5108153,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,260.3129374120399,0.6054334044456482,652.5387204678536,0.5085968,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,209.92259060364955,0.6054334044456482,486.73789860391645,0.48474765,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,296.58754349248375,0.5174643993377686,678.8370491996845,0.5085968,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,157.10326293708437,0.5899094343185425,492.04129940631714,0.5135885,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,174.21345533837322,0.598965048789978,527.9607847089974,0.50804216,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,104.58538117599981,0.5213454365730286,435.87977502773157,0.49528563,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,262.3454304703765,0.47218629717826843,809.70361480459,0.5513034,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,70.74585379419166,0.5058214664459229,400.1375109375812,0.5446478,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,450.7227895324628,0.6015523672103882,881.2092919542732,0.49694952,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,148.88848225542984,0.598965048789978,463.0022971290254,0.49251246,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,189.74995189434807,0.529107391834259,664.5825666024562,0.49306712,<function relu at 0x1370a5d90>,64,0.3333333333333333,40,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,120.2194223539641,0.529107391834259,523.047359354418,0.52357185,<function relu at 0x1370a5d90>,64,0.3333333333333333,40,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,138.88761321508252,0.5950840711593628,479.5559814588533,0.50083196,<function relu at 0x1370a5d90>,64,0.3333333333333333,40,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,110.56373287265082,0.4398447573184967,476.3161443201489,0.5196894,<function relu at 0x1370a5d90>,64,0.3333333333333333,40,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,242.05157589141334,0.5420439839363098,589.21534591057,0.48807544,<function relu at 0x1370a5d90>,64,0.3333333333333333,40,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,166.2751736659436,0.4747736155986786,702.0304541733287,0.4963949,<function relu at 0x1370a5d90>,64,0.3333333333333333,40,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,135.80015417891053,0.5808538198471069,513.0586143320161,0.4997227,<function relu at 0x1370a5d90>,64,0.3333333333333333,40,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,127.94120591177206,0.5860284566879272,407.46185774969774,0.52967274,<function relu at 0x1370a5d90>,64,0.3333333333333333,40,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,243.2743490794035,0.545924961566925,325.03150111413703,0.51136994,<function relu at 0x1370a5d90>,128,0.0,10,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,275.00534487942673,0.4980595111846924,489.31080567354104,0.50027734,<function relu at 0x1370a5d90>,128,0.0,10,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,191.37303511013806,0.5265200734138489,504.8824104567204,0.45313367,<function relu at 0x1370a5d90>,128,0.0,10,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,265.99271638581547,0.5717982053756714,726.991212596248,0.5180255,<function relu at 0x1370a5d90>,128,0.0,10,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,108.01768195582855,0.5407503247261047,182.01251494481176,0.494731,<function relu at 0x1370a5d90>,128,0.0,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,497.02022178422897,0.5834411382675171,994.1326226579832,0.4753189,<function relu at 0x1370a5d90>,128,0.0,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,208.90026530750666,0.6119017004966736,336.61619927548594,0.48918468,<function relu at 0x1370a5d90>,128,0.0,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,173.86355754659832,0.5912030935287476,247.61016802541826,0.5036051,<function relu at 0x1370a5d90>,128,0.0,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,1039.1110647973853,0.41526520252227783,1739.207515062786,0.4287299,<function relu at 0x1370a5d90>,128,0.0,20,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,300.7324557483273,0.5679172277450562,565.0445433419344,0.5219079,<function relu at 0x1370a5d90>,128,0.0,20,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,129.27288258245352,0.5058214664459229,248.99356906782967,0.49861342,<function relu at 0x1370a5d90>,128,0.0,20,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,223.768882741595,0.43078914284706116,453.4880541538571,0.5285635,<function relu at 0x1370a5d90>,128,0.0,20,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,307.8046110580069,0.5239327549934387,377.7452116218859,0.5102607,<function relu at 0x1370a5d90>,128,0.0,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,109.52654096595991,0.5316947102546692,128.23292708225006,0.5169163,<function relu at 0x1370a5d90>,128,0.0,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,105.75729324715874,0.4967658519744873,182.90808666142502,0.51858014,<function relu at 0x1370a5d90>,128,0.0,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,67.02502083624165,0.4695989787578583,180.6390846747527,0.5069329,<function relu at 0x1370a5d90>,128,0.0,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,209.5437064719848,0.5743855237960815,278.2010455393355,0.49694952,<function relu at 0x1370a5d90>,128,0.0,40,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,101.00849052419329,0.4695989787578583,179.32132272831413,0.494731,<function relu at 0x1370a5d90>,128,0.0,40,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,117.916649861601,0.4644243121147156,131.3559025887708,0.51913476,<function relu at 0x1370a5d90>,128,0.0,40,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,108.89418688597685,0.4864165484905243,165.25362419090334,0.52357185,<function relu at 0x1370a5d90>,128,0.0,40,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,232.59972995003014,0.48900386691093445,278.5160501557327,0.5024958,<function relu at 0x1370a5d90>,128,0.0,40,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,102.53090798006637,0.4411384165287018,154.3021123550762,0.5252357,<function relu at 0x1370a5d90>,128,0.0,40,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,111.62665757725803,0.4398447573184967,143.49166972519487,0.52357185,<function relu at 0x1370a5d90>,128,0.0,40,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,74.9368959059228,0.5252264142036438,141.7273438887932,0.4963949,<function relu at 0x1370a5d90>,128,0.0,40,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,285.9187884805736,0.5381630063056946,447.4237111663395,0.5036051,<function relu at 0x1370a5d90>,128,0.16666666666666666,10,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,252.3099303054316,0.5666235685348511,622.40234214203,0.5058236,<function relu at 0x1370a5d90>,128,0.16666666666666666,10,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,253.457570341241,0.5808538198471069,379.73240877004446,0.484193,<function relu at 0x1370a5d90>,128,0.16666666666666666,10,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,357.32257549883013,0.6028460264205933,617.8839476252687,0.505269,<function relu at 0x1370a5d90>,128,0.16666666666666666,10,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,251.78021986395083,0.4954721927642822,516.0826675660466,0.51136994,<function relu at 0x1370a5d90>,128,0.16666666666666666,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,190.318925489892,0.582147479057312,469.01599633951554,0.494731,<function relu at 0x1370a5d90>,128,0.16666666666666666,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,279.23503012120494,0.4294954836368561,413.583983850294,0.5102607,<function relu at 0x1370a5d90>,128,0.16666666666666666,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,162.29942242818538,0.5937904119491577,252.8773485502136,0.5207987,<function relu at 0x1370a5d90>,128,0.16666666666666666,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,209.82513291530435,0.5032341480255127,472.40358202231306,0.52301717,<function relu at 0x1370a5d90>,128,0.16666666666666666,20,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,572.2016619032136,0.417852520942688,961.7043826695092,0.53466445,<function relu at 0x1370a5d90>,128,0.16666666666666666,20,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
