round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shapes
1,185.03177213483764,0.5071151256561279,375.9671445350414,0.5036051,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,110.88824141133495,0.5058214664459229,377.07274001000394,0.5285635,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,76.97830304815729,0.5122897624969482,340.77483107682673,0.5219079,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,159.4498831883439,0.527813732624054,331.2588379871032,0.5141431,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,152.23876214860172,0.5071151256561279,361.58324235608296,0.5141431,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,81.29445205037067,0.529107391834259,311.05005698645704,0.5013866,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,290.9239061362993,0.54463130235672,388.9269281388387,0.5285635,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,183.15469399830965,0.4799482524394989,643.2587451479928,0.5585136,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,115.60355787536305,0.49288487434387207,460.918703033735,0.5174709,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,92.82483666186808,0.5058214664459229,354.47738369874537,0.5285635,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,70.13787742111384,0.5097024440765381,281.55250703343006,0.52301717,<function relu at 0x1370a5d90>,64,0.16666666666666666,20,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,166.6791375519233,0.4695989787578583,557.2593514796303,0.572934,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,103.08398224311226,0.5265200734138489,355.6377621955893,0.5291181,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,167.31011550330868,0.5071151256561279,474.05687755514896,0.52246255,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,212.54710433584907,0.5265200734138489,548.3602929731508,0.5130338,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,188.59246687993965,0.4864165484905243,423.9476883349257,0.52745426,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,161.35553605744633,0.4967658519744873,433.05855905169983,0.52634495,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,90.10746285461978,0.5071151256561279,274.3949429072477,0.51525235,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,77.45257126190067,0.5135834217071533,395.2080504998722,0.5252357,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,206.74440288173582,0.5252264142036438,464.746938691692,0.5291181,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,149.06673937719822,0.5265200734138489,446.2700677872762,0.51136994,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,70.81258298570404,0.5174643993377686,286.29993173405654,0.52024406,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,109.65679970133043,0.5135834217071533,247.41144133962928,0.50804216,<function relu at 0x1370a5d90>,64,0.16666666666666666,40,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,245.70324122736093,0.5135834217071533,836.0315191064751,0.55352193,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,132.81139090514583,0.5174643993377686,422.95256676359173,0.52412647,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,173.9946164702382,0.5368693470954895,611.1058877023537,0.5130338,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,157.93025134482636,0.527813732624054,437.29593127394014,0.5163616,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,156.49704521346987,0.5368693470954895,463.517331927866,0.5163616,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,174.8978779189491,0.5640362501144409,558.5584967301676,0.51136994,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,128,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,186.3334263731252,0.48253557085990906,626.8575075205604,0.52967274,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,113.01637838543772,0.5368693470954895,367.78140709020664,0.5163616,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,182.4676046926639,0.5213454365730286,565.328844786616,0.536883,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,199.0322012167236,0.5562742352485657,608.8760247000442,0.5130338,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,256,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,72.12689505079894,0.5239327549934387,393.3807117464274,0.53854686,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,209.82761318902612,0.5420439839363098,369.22804126538506,0.5102607,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,332.50923060013747,0.4902975559234619,932.9062237646999,0.5485302,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
1,275.3869392819423,0.4527813792228699,613.5054927070605,0.5352191,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,64,0,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,brick
1,289.5660208520729,0.5368693470954895,720.3882388063622,0.48807544,<function relu at 0x1370a5d90>,64,0.3333333333333333,20,64,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,brick
