round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shapes
10,0.7055357728553466,0.5692108869552612,0.641816410731423,0.5851359,<function relu at 0x1370a5d90>,64,0.16666666666666666,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.7499592436855854,0.5692108869552612,0.6328608650864989,0.5851359,<function relu at 0x1370a5d90>,64,0.16666666666666666,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6902373602751156,0.5705045461654663,0.6884754046227491,0.5934554,<function relu at 0x1370a5d90>,64,0.16666666666666666,10,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.7223789228504719,0.5717982053756714,0.594968870356555,0.6544648,<function relu at 0x1370a5d90>,64,0.16666666666666666,10,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.720840285234587,0.5692108869552612,0.6076620601642416,0.5851359,<function relu at 0x1370a5d90>,64,0.16666666666666666,25,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.77033843152119,0.5420439839363098,0.5092745036531408,0.7249029,<function relu at 0x1370a5d90>,64,0.16666666666666666,25,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.7202055044038483,0.5886157751083374,0.5594116503572173,0.68774265,<function relu at 0x1370a5d90>,64,0.16666666666666666,25,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.8040314371496401,0.5355756878852844,0.4969618808244641,0.7243483,<function relu at 0x1370a5d90>,64,0.16666666666666666,25,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.7469626655862371,0.5485122799873352,0.5534357825253847,0.6921797,<function relu at 0x1370a5d90>,64,0.16666666666666666,25,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.7639352045423154,0.5601552128791809,0.5492948012687865,0.75707155,<function relu at 0x1370a5d90>,64,0.16666666666666666,25,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.7105607350307479,0.5730918645858765,0.6404695295652811,0.6677759,<function relu at 0x1370a5d90>,64,0.16666666666666666,25,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.7254455179014613,0.5795601606369019,0.5996135562840132,0.69273436,<function relu at 0x1370a5d90>,64,0.16666666666666666,25,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6916893232531874,0.5679172277450562,0.6882496307905158,0.5934554,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6944207741094591,0.5692108869552612,0.6606772125130947,0.5851359,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6819833840929058,0.5692108869552612,0.6736352415595264,0.5851359,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6849945336387506,0.5692108869552612,0.6827021587972699,0.5851359,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,128,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.679599796584476,0.5692108869552612,0.6599619417671885,0.5851359,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.696504391643085,0.5536869168281555,0.6639434452593757,0.62673324,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,256,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6808402040951619,0.5692108869552612,0.6820679082185509,0.5873544,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6950927201711499,0.5705045461654663,0.6830017533291728,0.5856905,<function relu at 0x1370a5d90>,64,0.3333333333333333,10,256,2,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.6882542526737376,0.5717982053756714,0.6762389657369139,0.60732114,<function relu at 0x1370a5d90>,64,0.3333333333333333,25,128,1,<function sigmoid at 0x1370a5ea0>,<function binary_crossentropy at 0x137054730>,0.2,<class 'keras.optimizers.Adam'>,funnel
