round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shapes
25,0.6487106146271696,0.6680412292480469,0.6524753107316298,0.6587091,<function relu at 0x1342bcbf8>,64,0.0,25,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.6749420207800324,0.6680412292480469,0.6764322740645876,0.6587091,<function relu at 0x1342bcbf8>,64,0.0,25,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.6485785197965878,0.6680412292480469,0.6524556845716414,0.6587091,<function relu at 0x1342bcbf8>,64,0.0,25,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.670052484384517,0.6680412292480469,0.6718749483004806,0.6587091,<function relu at 0x1342bcbf8>,64,0.0,25,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.6469996543274712,0.6680412292480469,0.6509884348704054,0.6587091,<function relu at 0x1342bcbf8>,64,0.0,25,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.633375439447226,0.6680412292480469,0.6185410536568741,0.6587091,<function relu at 0x1342bcbf8>,64,0.0,25,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.6475424228255282,0.6680412292480469,0.6515025053268824,0.6587091,<function relu at 0x1342bcbf8>,64,0.0,25,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6831663781834632,0.6680412292480469,0.7107343918764939,0.65782493,<function relu at 0x1342bcbf8>,64,0.16666666666666666,10,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.666902353099941,0.6680412292480469,0.6696228713824831,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,10,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6854165271385428,0.6680412292480469,0.8110551637532329,0.6551724,<function relu at 0x1342bcbf8>,64,0.16666666666666666,10,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6669013812369907,0.6680412292480469,0.676690861200675,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,10,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6826432906475264,0.6680412292480469,0.6837310639764228,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,10,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6665621605116068,0.6680412292480469,0.669352503080056,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,10,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6854121392535181,0.6680412292480469,0.6938186917127918,0.65782493,<function relu at 0x1342bcbf8>,64,0.16666666666666666,10,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6657856514773418,0.6680412292480469,0.6685502740474637,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,10,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
15,0.6812871624514,0.6680412292480469,0.690183909407345,0.65782493,<function relu at 0x1342bcbf8>,64,0.16666666666666666,15,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
15,0.6636815908028907,0.6680412292480469,0.6677629189824341,0.658267,<function relu at 0x1342bcbf8>,64,0.16666666666666666,15,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
15,0.6775830585931994,0.6680412292480469,0.7076246606154741,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,15,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
15,0.6573945604648787,0.6680412292480469,0.6605492496153194,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,15,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
15,0.6801744185772138,0.6680412292480469,0.721773973299696,0.65782493,<function relu at 0x1342bcbf8>,64,0.16666666666666666,15,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
15,0.6574013330272792,0.6680412292480469,0.6606020267087732,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,15,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
15,0.6779420751886269,0.6680412292480469,0.6792945677363482,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,15,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
15,0.6578449169385064,0.6680412292480469,0.661029109640737,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,15,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.6717552378005588,0.6680412292480469,0.6869027986134395,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,25,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.6459249406745753,0.6680412292480469,0.6500461562137283,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,25,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.669298982374447,0.6680412292480469,0.6706206957182981,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,25,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.6500501227133053,0.6680412292480469,0.6536753797931655,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,25,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.6723270702607853,0.6680412292480469,0.6739887973568695,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,25,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.6462613589984855,0.6680412292480469,0.6503254523538678,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,25,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.6710835659626833,0.6680412292480469,0.673032592662555,0.658267,<function relu at 0x1342bcbf8>,64,0.16666666666666666,25,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.6466938612387353,0.6680412292480469,0.6506633869743684,0.6587091,<function relu at 0x1342bcbf8>,64,0.16666666666666666,25,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6832257509231567,0.6680412292480469,0.7560750006259173,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,10,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6674391633456516,0.6680412292480469,0.7080492250799184,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,10,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6827604727646739,0.6680412292480469,0.725601277132144,0.65782493,<function relu at 0x1342bcbf8>,64,0.3333333333333333,10,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6659069308300608,0.6680412292480469,0.7049286528881623,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,10,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6831761775557528,0.6680412292480469,0.7417969517640368,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,10,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6663203846548021,0.6680412292480469,0.6690258341590247,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,10,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6836382468951118,0.6680412292480469,0.7076228891822957,0.6595933,<function relu at 0x1342bcbf8>,64,0.3333333333333333,10,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6691077210239529,0.6680412292480469,0.6712716594931302,0.6591512,<function relu at 0x1342bcbf8>,64,0.3333333333333333,10,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
15,0.6782819401357592,0.6680412292480469,0.6844633725973276,0.658267,<function relu at 0x1342bcbf8>,64,0.3333333333333333,15,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
15,0.6613029588129102,0.6680412292480469,0.7159894362790304,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,15,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
15,0.6860819256182799,0.6680412292480469,1.2998828929573114,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,15,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
15,0.6621119205484686,0.6680412292480469,0.6702793872430196,0.65738285,<function relu at 0x1342bcbf8>,64,0.3333333333333333,15,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
15,0.6789473421794852,0.6680412292480469,0.6866086299813605,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,15,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
15,0.6575001409373332,0.6680412292480469,0.6607086552022096,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,15,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
15,0.6790924025565078,0.6680412292480469,0.7165738796365673,0.658267,<function relu at 0x1342bcbf8>,64,0.3333333333333333,15,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
15,0.661237175562947,0.6680412292480469,0.6647038217880997,0.6591512,<function relu at 0x1342bcbf8>,64,0.3333333333333333,15,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.642001781144093,0.6680412292480469,0.6553869558898461,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,25,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.6470310651149946,0.6680412292480469,0.6509378941896001,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,25,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.672037266578871,0.6680412292480469,0.715568173680023,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,25,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.6457905602209347,0.6680412292480469,0.6564291197045728,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,25,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.6697450690662738,0.6680412292480469,0.6713712329257389,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,25,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.6463525920799098,0.6680412292480469,0.653131546329124,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,25,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.673355134492068,0.6680412292480469,0.6749309724564051,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,25,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.6474961320149529,0.6680412292480469,0.6514192558726202,0.6587091,<function relu at 0x1342bcbf8>,64,0.3333333333333333,25,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6896030311731948,0.6680412292480469,0.6908627510808613,0.658267,<function relu at 0x1342bcbf8>,128,0.0,10,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6827570859918889,0.6680412292480469,0.6840828532249289,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,10,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.7207414662715086,0.6670103073120117,0.6923257093003743,0.6595933,<function relu at 0x1342bcbf8>,128,0.0,10,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6783089554186948,0.6680412292480469,0.679867517463303,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,10,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.7086841599228456,0.6680412292480469,0.6880947422601816,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,10,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6818363063114206,0.6680412292480469,0.6830876981337233,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,10,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6897733877614601,0.6680412292480469,0.6901311741056535,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,10,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.7679983553198195,0.5907216668128967,0.7604633880652336,0.61538464,<function relu at 0x1342bcbf8>,128,0.0,10,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
15,0.6930159133734163,0.6680412292480469,0.6930590710420718,0.5733864,<function relu at 0x1342bcbf8>,128,0.0,15,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
15,0.6712018535309231,0.6680412292480469,0.6731441051005053,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,15,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
15,0.7613686389529828,0.6329897046089172,0.7546609283863813,0.6030062,<function relu at 0x1342bcbf8>,128,0.0,15,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
15,0.6725580414545905,0.6680412292480469,0.6744561808284251,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,15,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
15,0.6884332854723193,0.6680412292480469,0.6887273373696574,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,15,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
15,0.6710519632113349,0.6680412292480469,0.6730475933756268,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,15,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
15,0.6880481667125348,0.6680412292480469,0.6877039563961518,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,15,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
15,0.6710101878520139,0.6680412292480469,0.6729944822115775,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,15,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.683941072409915,0.6670103073120117,0.6835086166489768,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,25,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.6660882246862981,0.6680412292480469,0.6683645409150634,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,25,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.7018439682488589,0.6680412292480469,0.6801737643363305,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,25,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.66604262922228,0.669072151184082,0.6684875238479291,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,25,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.6808172208746684,0.6680412292480469,0.6817801861400419,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,25,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.6608635794256151,0.6680412292480469,0.663440058813171,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,25,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
25,0.6802941967531578,0.6680412292480469,0.6812954018539712,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,25,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
25,0.6613899251849381,0.6680412292480469,0.663955041784612,0.6587091,<function relu at 0x1342bcbf8>,128,0.0,25,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6871040260668883,0.6680412292480469,0.6986810894902041,0.6587091,<function relu at 0x1342bcbf8>,128,0.16666666666666666,10,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6773723295054485,0.6680412292480469,0.6790632887502143,0.6587091,<function relu at 0x1342bcbf8>,128,0.16666666666666666,10,64,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6873524346302465,0.6680412292480469,0.6920634240412691,0.65782493,<function relu at 0x1342bcbf8>,128,0.16666666666666666,10,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6781389011550195,0.6680412292480469,0.6832735016217387,0.65694076,<function relu at 0x1342bcbf8>,128,0.16666666666666666,10,64,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6877048648509783,0.6680412292480469,0.6937342024713781,0.658267,<function relu at 0x1342bcbf8>,128,0.16666666666666666,10,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
10,0.6774080314587072,0.6680412292480469,0.6790769978712135,0.6587091,<function relu at 0x1342bcbf8>,128,0.16666666666666666,10,128,1,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.6000000000000001,<class 'keras.optimizers.Adam'>,funnel
10,0.6890126503619951,0.6680412292480469,0.7261776381314696,0.6587091,<function relu at 0x1342bcbf8>,128,0.16666666666666666,10,128,2,<function sigmoid at 0x1342bcd08>,<function binary_crossentropy at 0x13426d598>,0.2,<class 'keras.optimizers.Adam'>,funnel
